age,workclass,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,net_capital,has_capital_gain,has_capital_loss,work_intensity,is_full_time
34.0,Private,9.0,Never-married,Machine-op-inspct,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
43.0,Self-emp-not-inc,14.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
24.0,Private,10.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,25.0,United-States,<=50K,0.0,0,0,0.625,0
21.0,Private,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Mexico,<=50K,0.0,0,0,1.0,1
65.0,Private,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,England,>50K,0.0,0,0,1.0,1
20.0,Private,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
31.0,State-gov,14.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,25.0,United-States,<=50K,0.0,0,0,0.625,0
22.0,Private,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
20.0,Private,10.0,Never-married,Prof-specialty,Not-in-family,Other,Female,0.0,0.0,20.0,United-States,<=50K,0.0,0,0,0.5,0
44.0,Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K,0.0,0,0,1.5,1
44.0,Local-gov,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
41.0,Private,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,>50K,0.0,0,0,1.5,1
21.0,Private,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,25.0,Germany,<=50K,0.0,0,0,0.625,0
24.0,Private,10.0,Married-spouse-absent,Sales,Unmarried,Other,Female,0.0,0.0,30.0,Ecuador,<=50K,0.0,0,0,0.75,0
24.0,Private,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,45.0,United-States,<=50K,0.0,0,0,1.125,1
28.0,Private,9.0,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
39.0,Private,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K,0.0,0,0,0.875,1
24.0,Local-gov,9.0,Never-married,Protective-serv,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
50.0,Private,9.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,35.0,South,>50K,0.0,0,0,0.875,1
68.0,Private,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
31.0,State-gov,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K,0.0,0,0,1.25,1
22.0,Private,2.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,Guatemala,<=50K,0.0,0,0,1.0,1
18.0,Private,10.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,48.0,United-States,<=50K,0.0,0,0,1.2,1
25.0,Private,9.0,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,Poland,<=50K,0.0,0,0,1.0,1
28.0,Private,10.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
17.0,Local-gov,7.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,15.0,United-States,<=50K,0.0,0,0,0.375,0
24.0,State-gov,16.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,99.0,England,<=50K,0.0,0,0,2.475,1
20.0,Private,6.0,Separated,Sales,Not-in-family,White,Female,0.0,0.0,36.0,United-States,<=50K,0.0,0,0,0.9,1
45.0,Federal-gov,12.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
57.0,Private,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
24.0,Private,13.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
22.0,Private,10.0,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Male,0.0,0.0,24.0,India,<=50K,0.0,0,0,0.6,0
41.0,Private,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
51.0,Self-emp-inc,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
46.0,Local-gov,13.0,Separated,Prof-specialty,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
52.0,Private,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,38.0,United-States,<=50K,0.0,0,0,0.95,1
50.0,Private,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
26.0,Self-emp-inc,13.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,50.0,United-States,<=50K,0.0,0,0,1.25,1
17.0,Private,6.0,Never-married,Sales,Other-relative,Black,Female,0.0,0.0,12.0,United-States,<=50K,0.0,0,0,0.3,0
64.0,Private,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
51.0,Private,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
28.0,Self-emp-not-inc,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,35.0,United-States,<=50K,0.0,0,0,0.875,1
51.0,Private,13.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
48.0,Private,10.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,32.0,United-States,<=50K,0.0,0,0,0.8,0
44.0,Private,10.0,Married-civ-spouse,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
47.0,Private,7.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
52.0,Private,9.0,Widowed,Craft-repair,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
58.0,Private,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,39.0,United-States,<=50K,0.0,0,0,0.975,1
19.0,Private,7.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
40.0,Private,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
23.0,Private,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
31.0,Private,13.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,Yugoslavia,<=50K,0.0,0,0,1.0,1
40.0,Local-gov,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
48.0,Self-emp-inc,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,38.0,United-States,>50K,0.0,0,0,0.95,1
46.0,Private,14.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,50.0,United-States,>50K,0.0,0,0,1.25,1
50.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
18.0,Private,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,37.0,United-States,<=50K,0.0,0,0,0.925,1
26.0,Private,14.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,30.0,United-States,<=50K,0.0,0,0,0.75,0
36.0,Private,13.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,20.0,United-States,<=50K,0.0,0,0,0.5,0
19.0,Private,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,15.0,United-States,<=50K,0.0,0,0,0.375,0
54.0,Private,10.0,Never-married,Sales,Not-in-family,Black,Male,0.0,0.0,41.0,United-States,<=50K,0.0,0,0,1.025,1
29.0,Private,10.0,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0.0,0.0,6.0,United-States,<=50K,0.0,0,0,0.15,0
81.0,Private,14.0,Widowed,Prof-specialty,Unmarried,White,Male,0.0,0.0,60.0,United-States,<=50K,0.0,0,0,1.5,1
37.0,Private,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,38.0,United-States,>50K,0.0,0,0,0.95,1
40.0,Private,11.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,50.0,United-States,>50K,0.0,0,0,1.25,1
36.0,Private,10.0,Widowed,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
18.0,Private,8.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,30.0,United-States,<=50K,0.0,0,0,0.75,0
44.0,State-gov,7.0,Separated,Tech-support,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
36.0,Private,9.0,Separated,Other-service,Unmarried,Black,Female,0.0,0.0,35.0,United-States,<=50K,0.0,0,0,0.875,1
69.0,State-gov,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,>50K,0.0,0,0,1.25,1
17.0,Private,8.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,7.0,United-States,<=50K,0.0,0,0,0.175,0
38.0,Private,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
27.0,Private,9.0,Never-married,Machine-op-inspct,Unmarried,Black,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
52.0,Private,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
24.0,Private,12.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,35.0,United-States,<=50K,0.0,0,0,0.875,1
57.0,Private,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
19.0,Private,6.0,Never-married,Machine-op-inspct,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
38.0,Private,9.0,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,50.0,United-States,<=50K,0.0,0,0,1.25,1
21.0,Private,9.0,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,Mexico,>50K,0.0,0,0,1.0,1
29.0,Private,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,Japan,<=50K,0.0,0,0,1.0,1
33.0,Private,10.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
26.0,Private,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,70.0,United-States,<=50K,0.0,0,0,1.75,1
28.0,Private,9.0,Separated,Farming-fishing,Not-in-family,White,Male,0.0,0.0,55.0,United-States,<=50K,0.0,0,0,1.375,1
26.0,Private,10.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
37.0,Private,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,6.0,Mexico,<=50K,0.0,0,0,0.15,0
49.0,Private,13.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
28.0,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,United-States,<=50K,0.0,0,0,1.375,1
57.0,Federal-gov,10.0,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
60.0,Private,4.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
20.0,Private,9.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,25.0,United-States,<=50K,0.0,0,0,0.625,0
38.0,Private,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,42.0,United-States,<=50K,0.0,0,0,1.05,1
60.0,Private,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
44.0,Federal-gov,9.0,Never-married,Craft-repair,Own-child,Black,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
19.0,Self-emp-not-inc,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,25.0,United-States,<=50K,0.0,0,0,0.625,0
59.0,Private,14.0,Married-civ-spouse,Craft-repair,Wife,Asian-Pac-Islander,Female,0.0,0.0,35.0,Philippines,<=50K,0.0,0,0,0.875,1
50.0,Private,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
35.0,Federal-gov,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
46.0,Federal-gov,10.0,Divorced,Machine-op-inspct,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
18.0,Private,10.0,Never-married,Sales,Own-child,Black,Male,0.0,0.0,35.0,United-States,<=50K,0.0,0,0,0.875,1
32.0,Private,3.0,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,Mexico,<=50K,0.0,0,0,1.0,1
32.0,Private,11.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
39.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
25.0,Private,9.0,Never-married,Craft-repair,Other-relative,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
38.0,Self-emp-inc,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,80.0,United-States,>50K,0.0,0,0,2.0,1
36.0,Private,12.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,37.0,United-States,<=50K,0.0,0,0,0.925,1
56.0,Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
35.0,Federal-gov,13.0,Widowed,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
56.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,0.0,41.0,United-States,<=50K,0.0,0,0,1.025,1
17.0,Private,6.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,14.0,United-States,<=50K,0.0,0,0,0.35,0
56.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
61.0,State-gov,8.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
25.0,Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,43.0,United-States,<=50K,0.0,0,0,1.075,1
27.0,Private,9.0,Never-married,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
50.0,Self-emp-not-inc,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,30.0,United-States,<=50K,0.0,0,0,0.75,0
33.0,Self-emp-not-inc,11.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,62.0,United-States,<=50K,0.0,0,0,1.55,1
38.0,Private,10.0,Never-married,Farming-fishing,Unmarried,White,Male,0.0,0.0,60.0,United-States,<=50K,0.0,0,0,1.5,1
51.0,Private,7.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
27.0,Private,12.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,42.0,United-States,<=50K,0.0,0,0,1.05,1
49.0,Local-gov,14.0,Widowed,Prof-specialty,Unmarried,White,Female,0.0,0.0,16.0,United-States,<=50K,0.0,0,0,0.4,0
26.0,Private,9.0,Separated,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
42.0,Private,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,>50K,0.0,0,0,1.5,1
38.0,Private,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
48.0,Private,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,Mexico,>50K,0.0,0,0,1.0,1
30.0,Private,9.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,Ireland,<=50K,0.0,0,0,1.0,1
25.0,State-gov,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50.0,United-States,<=50K,0.0,0,0,1.25,1
50.0,Private,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
54.0,Self-emp-inc,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,36.0,United-States,>50K,0.0,0,0,0.9,1
37.0,Private,7.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
17.0,Private,6.0,Never-married,Sales,Own-child,Black,Female,0.0,0.0,24.0,United-States,<=50K,0.0,0,0,0.6,0
57.0,Private,9.0,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,38.0,United-States,<=50K,0.0,0,0,0.95,1
33.0,Private,6.0,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,20.0,United-States,<=50K,0.0,0,0,0.5,0
41.0,Self-emp-not-inc,14.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,65.0,United-States,<=50K,0.0,0,0,1.625,1
45.0,Private,13.0,Widowed,Other-service,Own-child,Asian-Pac-Islander,Female,0.0,0.0,40.0,Philippines,<=50K,0.0,0,0,1.0,1
50.0,Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,48.0,United-States,<=50K,0.0,0,0,1.2,1
18.0,Private,9.0,Never-married,Sales,Other-relative,White,Male,0.0,0.0,25.0,United-States,<=50K,0.0,0,0,0.625,0
19.0,Private,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K,0.0,0,0,0.5,0
26.0,Private,10.0,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
61.0,Private,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,2.0,United-States,>50K,0.0,0,0,0.05,0
67.0,Private,7.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
41.0,Private,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
29.0,Private,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K,0.0,0,0,1.25,1
27.0,Private,10.0,Never-married,Craft-repair,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
35.0,Private,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,38.0,United-States,<=50K,0.0,0,0,0.95,1
37.0,Private,13.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,90.0,United-States,>50K,0.0,0,0,2.25,1
22.0,Private,7.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
25.0,Private,6.0,Never-married,Priv-house-serv,Own-child,White,Female,0.0,0.0,24.0,United-States,<=50K,0.0,0,0,0.6,0
26.0,Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K,0.0,0,0,1.25,1
27.0,Local-gov,9.0,Divorced,Protective-serv,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
51.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
45.0,Private,9.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
60.0,Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
35.0,Private,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,United-States,>50K,0.0,0,0,1.375,1
24.0,Private,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
40.0,Local-gov,9.0,Divorced,Craft-repair,Own-child,White,Female,0.0,0.0,40.0,Puerto-Rico,<=50K,0.0,0,0,1.0,1
69.0,Private,9.0,Widowed,Prof-specialty,Not-in-family,White,Female,0.0,0.0,20.0,United-States,<=50K,0.0,0,0,0.5,0
52.0,Self-emp-inc,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
38.0,Private,9.0,Separated,Craft-repair,Unmarried,White,Female,0.0,0.0,35.0,United-States,<=50K,0.0,0,0,0.875,1
18.0,Private,7.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,49.0,United-States,<=50K,0.0,0,0,1.225,1
24.0,Private,11.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
52.0,Private,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K,0.0,0,0,1.5,1
21.0,Private,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,44.0,United-States,<=50K,0.0,0,0,1.1,1
64.0,Self-emp-not-inc,10.0,Widowed,Craft-repair,Not-in-family,White,Female,0.0,0.0,8.0,United-States,<=50K,0.0,0,0,0.2,0
25.0,Private,10.0,Never-married,Exec-managerial,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
34.0,Federal-gov,14.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,50.0,United-States,>50K,0.0,0,0,1.25,1
39.0,Self-emp-not-inc,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K,0.0,0,0,1.25,1
26.0,Private,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,52.0,United-States,<=50K,0.0,0,0,1.3,1
19.0,Private,6.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,25.0,United-States,<=50K,0.0,0,0,0.625,0
35.0,Private,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K,0.0,0,0,1.25,1
26.0,Private,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
38.0,Private,9.0,Separated,Other-service,Own-child,White,Male,0.0,0.0,35.0,United-States,<=50K,0.0,0,0,0.875,1
45.0,Private,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,65.0,United-States,<=50K,0.0,0,0,1.625,1
18.0,Private,7.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,28.0,United-States,<=50K,0.0,0,0,0.7,0
51.0,Private,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,63.0,United-States,<=50K,0.0,0,0,1.575,1
36.0,Private,9.0,Separated,Other-service,Unmarried,Black,Female,0.0,0.0,28.0,United-States,<=50K,0.0,0,0,0.7,0
18.0,Private,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,16.0,United-States,<=50K,0.0,0,0,0.4,0
37.0,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,>50K,0.0,0,0,1.5,1
39.0,Federal-gov,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
21.0,Private,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
33.0,Private,9.0,Separated,Sales,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K,0.0,0,0,0.875,1
23.0,Private,13.0,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
52.0,Self-emp-not-inc,9.0,Divorced,Sales,Unmarried,Black,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
28.0,Private,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
23.0,State-gov,10.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
48.0,Self-emp-inc,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
17.0,Private,7.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K,0.0,0,0,0.5,0
22.0,Self-emp-not-inc,10.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,3.0,United-States,<=50K,0.0,0,0,0.075,0
26.0,Private,9.0,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,0.0,0.0,80.0,United-States,>50K,0.0,0,0,2.0,1
40.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
90.0,Private,6.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
28.0,Private,9.0,Divorced,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
44.0,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
43.0,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,40.0,Germany,>50K,0.0,0,0,1.0,1
17.0,Private,6.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,8.0,United-States,<=50K,0.0,0,0,0.2,0
